Submission ID,Respondent ID,Submitted at,Category,Question,Response
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Udemy
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Health insurance
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Internet/data stipend or reimbursement
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Laptop/work equipment provided
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Learning & development budget/opportunities
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Paid time off,"Vacation, Sick Leave"
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Performance bonuses
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Pension contributions,"e.g., Tier 2/3"
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Transport allowance/reimbursement
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Meal allowance/subsidies
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Gym/Wellness membership
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Building Bytes
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Code & Cocktails
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",.NET & Azure User Group
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Sales/Business Development,specifically for tech products/services
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Leadership/Team Management,specifically in tech teams
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Investment/Fundraising Expertise
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger mentorship culture and structured mentorship programs
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local startup accelerators/incubators with proven track records
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Enhanced STEM education from foundational levels
Ek6LxW4,ob9d1EP,2025-10-08 09:44:43,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local success stories to inspire and attract talent
rjqKaLM,Vrglva,2025-10-16 12:49:49,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Healthtech,Healthcare Technology
rjqKaLM,Vrglva,2025-10-16 12:49:49,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Logistics/Mobility Tech,"Transport, Supply Chain, Ride-hailing"
rjqKaLM,Vrglva,2025-10-16 12:49:49,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (SaaS / B2B Solutions,Software as a Service for businesses
rjqKaLM,Vrglva,2025-10-16 12:49:49,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Slack
rjqKaLM,Vrglva,2025-10-16 12:49:49,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Microsoft Teams
rjqKaLM,Vrglva,2025-10-16 12:49:49,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Microsoft 365,"Word, Excel, OneDrive"
rjqKaLM,Vrglva,2025-10-16 12:49:49,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Confluence
rjqKaLM,Vrglva,2025-10-16 12:49:49,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Asana
rjqKaLM,Vrglva,2025-10-16 12:49:49,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Jira
rjqKaLM,Vrglva,2025-10-16 12:49:49,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
rjqKaLM,Vrglva,2025-10-16 12:49:49,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Google Gemini
rjqKaLM,Vrglva,2025-10-16 12:49:49,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Claude
rjqKaLM,Vrglva,2025-10-16 12:49:49,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Perplexity AI
rjqKaLM,Vrglva,2025-10-16 12:49:49,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Bolt
rjqKaLM,Vrglva,2025-10-16 12:49:49,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
rjqKaLM,Vrglva,2025-10-16 12:49:49,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Twitter/X
rjqKaLM,Vrglva,2025-10-16 12:49:49,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Podcasts
rjqKaLM,Vrglva,2025-10-16 12:49:49,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Official documentation,"e.g., MDN, language docs"
rjqKaLM,Vrglva,2025-10-16 12:49:49,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Books,physical or e-books
rjqKaLM,Vrglva,2025-10-16 12:49:49,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Conferences/Workshops,local or international
rjqKaLM,Vrglva,2025-10-16 12:49:49,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Peer learning/Study groups
rjqKaLM,Vrglva,2025-10-16 12:49:49,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Internet/data stipend or reimbursement
rjqKaLM,Vrglva,2025-10-16 12:49:49,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Laptop/work equipment provided
rjqKaLM,Vrglva,2025-10-16 12:49:49,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Flexible/Remote work options
rjqKaLM,Vrglva,2025-10-16 12:49:49,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Paid time off,"Vacation, Sick Leave"
rjqKaLM,Vrglva,2025-10-16 12:49:49,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",UX Ghana
rjqKaLM,Vrglva,2025-10-16 12:49:49,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Dsgnjunkies
rjqKaLM,Vrglva,2025-10-16 12:49:49,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Bolde Shift
rjqKaLM,Vrglva,2025-10-16 12:49:49,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Product Circle
rjqKaLM,Vrglva,2025-10-16 12:49:49,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Building Bytes
rjqKaLM,Vrglva,2025-10-16 12:49:49,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Friends of Figma Accra
rjqKaLM,Vrglva,2025-10-16 12:49:49,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Code & Cocktails
rjqKaLM,Vrglva,2025-10-16 12:49:49,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Technical Writing
rjqKaLM,Vrglva,2025-10-16 12:49:49,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Leadership/Team Management,specifically in tech teams
rjqKaLM,Vrglva,2025-10-16 12:49:49,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Deep Tech Research & Development
rjqKaLM,Vrglva,2025-10-16 12:49:49,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger mentorship culture and structured mentorship programs
rjqKaLM,Vrglva,2025-10-16 12:49:49,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Improved access to global markets and international partnerships
rjqKaLM,Vrglva,2025-10-16 12:49:49,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger community/peer learning and knowledge sharing initiatives
rjqKaLM,Vrglva,2025-10-16 12:49:49,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),"Increased collaboration between academia, industry, and government"
PdPEgq1,2EjqejD,2025-10-16 14:25:26,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Fintech,"Financial Technology: Payments, Lending, Insurtech, Wealth Management"
PdPEgq1,2EjqejD,2025-10-16 14:25:26,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply),Other
PdPEgq1,2EjqejD,2025-10-16 14:25:26,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Zoom/Google Meet
PdPEgq1,2EjqejD,2025-10-16 14:25:26,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Google Workspace,"Docs, Sheets, Drive"
PdPEgq1,2EjqejD,2025-10-16 14:25:26,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Asana
PdPEgq1,2EjqejD,2025-10-16 14:25:26,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
PdPEgq1,2EjqejD,2025-10-16 14:25:26,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply) (Grammarly,AI-powered writing assistant
PdPEgq1,2EjqejD,2025-10-16 14:25:26,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
